"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-983705","Signaling by the B Cell Receptor (BCR)","71","7","0.738","1.6319","0.707","0.13606445427987","0.866255315842714","1","0.623387499750328","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-68867","Assembly of the pre-replicative complex","76","7","0.738","1.5245","0.608","0.174474586645051","0.758267821905824","1","0.663003429251195","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-174143","APC/C-mediated degradation of cell cycle proteins","78","7","0.738","1.4855","0.571","0.191017752689857","0.718926268684398","1","0.69324420358229","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-453276","Regulation of mitotic cell cycle","78","7","0.738","1.4855","0.571","0.191017752689857","0.718926268684398","1","0.69324420358229","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-2454202","Fc epsilon receptor (FCERI) signaling","80","7","0.738","1.4483","0.534","0.208163335104522","0.681595762645059","1","0.711873427583821","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69275","G2/M Transition","80","7","0.738","1.4483","0.534","0.208163335104522","0.681595762645059","1","0.711873427583821","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-3858494","Beta-catenin independent WNT signaling","81","7","0.738","1.4304","0.516","0.216945838751428","0.663648675678233","1","0.711873427583821","1","Rpt6,Wnt4,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0010453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69052","Switching of origins to a post-replicative state","81","7","0.738","1.4304","0.516","0.216945838751428","0.663648675678233","1","0.711873427583821","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-453274","Mitotic G2-G2/M phases","82","7","0.738","1.413","0.499","0.225859177929722","0.646162256914642","1","0.716717054998479","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-9609507","Protein localization","88","7","0.738","1.3166","0.397","0.281692969294808","0.550223992327585","1","0.762999968364125","1","Tim9a,Sec61gamma,Pex19,Tim10,Fatp3,Tim17a1,Tim17b2","FBgn0030480,FBgn0031049,FBgn0032407,FBgn0027360,FBgn0034999,FBgn0038018,FBgn0020371"
"","REACTOME pathway","R-DME-69002","DNA Replication Pre-Initiation","90","7","0.738","1.2874","0.364","0.301027589613451","0.521393698865365","1","0.762999968364125","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-201681","TCF dependent signaling in response to WNT","96","7","0.738","1.2069","0.271","0.36038427214239","0.443234170719663","1","0.811178535902384","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,hyx,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0037657,FBgn0028691"
"","REACTOME pathway","R-DME-69239","Synthesis of DNA","106","7","0.738","1.0931","0.128","0.460473068575625","0.336795765056758","1","0.841967093661871","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69620","Cell Cycle Checkpoints","108","7","0.738","1.0728","0.101","0.480203809997337","0.31857439851836","1","0.843256063523149","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69306","DNA Replication","111","7","0.738","1.0438","0.062","0.509410332940682","0.292932250001365","1","0.850867647894162","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69242","S Phase","127","7","0.738","0.9123","-0.132","0.652829677924156","0.185200110587342","1","0.936092579779409","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-372790","Signaling by GPCR","133","7","0.738","0.8712","-0.199","0.699641823552208","0.15512423693632","1","0.948155096507368","1","Plc21C,AkhR,Ac3,Dgk,pbl,mAChR-B,CG12069","FBgn0004611,FBgn0025595,FBgn0023416,FBgn0085390,FBgn0003041,FBgn0037546,FBgn0039796"
"","REACTOME pathway","R-DME-196854","Metabolism of vitamins and cofactors","142","7","0.738","0.816","-0.293","0.761704572077096","0.118213437577294","1","0.963975228428829","1","CG3823,Naprt,CG5958,CG8080,CG10863,Naxd,CG14694","FBgn0029863,FBgn0031589,FBgn0031913,FBgn0033373,FBgn0027552,FBgn0036848,FBgn0037845"
"","REACTOME pathway","R-DME-425407","SLC-mediated transmembrane transport","183","7","0.738","0.6331","-0.659","0.930949876900936","0.0310737011575802","1","0.993189226552929","1","sbm,CG15279,CG5348,Fatp3,CG10960,CG7255,CG1213","FBgn0030574,FBgn0028886,FBgn0034156,FBgn0034999,FBgn0036316,FBgn0036493,FBgn0037387"
"","REACTOME pathway","R-DME-76002","Platelet activation, signaling and aggregation","187","7","0.738","0.6196","-0.691","0.939652374133108","0.0270327846114481","1","0.993189226552929","1","Dgk,CG3829,Cdc37,Snmp2,mav,Spn43Aa,Spn55B","FBgn0085390,FBgn0035091,FBgn0011573,FBgn0035815,FBgn0039914,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-1266738","Developmental Biology","196","7","0.738","0.5911","-0.759","0.955775316348557","0.019644189667955","1","0.993189226552929","1","pen-2,sqh,CG2772,DIP-zeta,Usp20-33,Ptp52F,Lip2","FBgn0053198,FBgn0003514,FBgn0031533,FBgn0051708,FBgn0033916,FBgn0034085,FBgn0024740"
"","REACTOME pathway","R-DME-9012999","RHO GTPase cycle","199","7","0.738","0.5822","-0.78","0.960219049417621","0.0176296824796496","1","0.993189226552929","1","tum,CG11807,GM130,Cdc37,pbl,alphaTub84D,Ser","FBgn0086356,FBgn0033996,FBgn0034697,FBgn0011573,FBgn0003041,FBgn0003885,FBgn0004197"
"","REACTOME pathway","R-DME-432524","Degradation of PER","39","6","0.632","2.5465","1.349","0.0282832145333105","1.54847123226053","1","0.479019012924677","1","per,Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0003068,FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-1236978","Cross-presentation of soluble exogenous antigens (endosomes)","40","6","0.632","2.4828","1.312","0.0316338091372627","1.4998485100226","1","0.498425382991993","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-432395","Degradation of TIM","41","6","0.632","2.4223","1.276","0.0352325914081841","1.45305541265512","1","0.541910810706832","1","per,Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0003068,FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-350562","Regulation of ornithine decarboxylase (ODC)","43","6","0.632","2.3096","1.208","0.043193758983185","1.36457899936492","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5658442","Regulation of RAS by GAPs","46","6","0.632","2.159","1.11","0.0570960829454132","1.24339368533637","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-75815","Ubiquitin-dependent degradation of Cyclin D","46","6","0.632","2.159","1.11","0.0570960829454132","1.24339368533637","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-4641258","Degradation of DVL","47","6","0.632","2.113","1.079","0.0622614010883494","1.20578111047502","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-4641257","Degradation of AXIN","48","6","0.632","2.069","1.049","0.0676935910964427","1.16945244628093","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","48","6","0.632","2.069","1.049","0.0676935910964427","1.16945244628093","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69610","p53-Independent DNA Damage Response","48","6","0.632","2.069","1.049","0.0676935910964427","1.16945244628093","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69613","p53-Independent G1/S DNA damage checkpoint","48","6","0.632","2.069","1.049","0.0676935910964427","1.16945244628093","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5610780","Degradation of GLI1 by the proteasome","49","6","0.632","2.0268","1.019","0.0733922841624042","1.13434959569469","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-4608870","Asymmetric localization of PCP proteins","50","6","0.632","1.9863","0.99","0.0793563774093547","1.10041816579133","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","50","6","0.632","1.9863","0.99","0.0793563774093547","1.10041816579133","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","50","6","0.632","1.9863","0.99","0.0793563774093547","1.10041816579133","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5607761","Dectin-1 mediated noncanonical NF-kB signaling","51","6","0.632","1.9473","0.961","0.0855840517347884","1.06760715692188","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5668541","TNFR2 non-canonical NF-kB pathway","51","6","0.632","1.9473","0.961","0.0855840517347884","1.06760715692188","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5676590","NIK-->noncanonical NF-kB signaling","51","6","0.632","1.9473","0.961","0.0855840517347884","1.06760715692188","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-187577","SCF(Skp2)-mediated degradation of p27/p21","52","6","0.632","1.9099","0.933","0.0920727927080521","1.03586868383556","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5358346","Hedgehog ligand biogenesis","52","6","0.632","1.9099","0.933","0.0920727927080521","1.03586868383556","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","53","6","0.632","1.8738","0.906","0.0988194142043457","1.00515772491102","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-351202","Metabolism of polyamines","53","6","0.632","1.8738","0.906","0.0988194142043457","1.00515772491102","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8939902","Regulation of RUNX2 expression and activity","53","6","0.632","1.8738","0.906","0.0988194142043457","1.00515772491102","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA","54","6","0.632","1.8391","0.879","0.105820084462828","0.975431896161309","1","0.572886493209167","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69615","G1/S DNA Damage Checkpoints","54","6","0.632","1.8391","0.879","0.105820084462828","0.975431896161309","1","0.572886493209167","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-1234174","Cellular response to hypoxia","55","6","0.632","1.8057","0.853","0.113070354263227","0.946651247130957","1","0.572886493209167","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8948751","Regulation of PTEN stability and activity","59","6","0.632","1.6833","0.751","0.144458554095631","0.840256736363665","1","0.643587765143294","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69202","Cyclin E associated events during G1/S transition","61","6","0.632","1.6281","0.703","0.161494456740484","0.791842380133719","1","0.659639430221995","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-195253","Degradation of beta-catenin by the destruction complex","62","6","0.632","1.6018","0.68","0.170322108883692","0.768728974216044","1","0.659639430221995","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69656","Cyclin A:Cdk2-associated events at S phase entry","62","6","0.632","1.6018","0.68","0.170322108883692","0.768728974216044","1","0.659639430221995","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8878166","Transcriptional regulation by RUNX2","63","6","0.632","1.5764","0.657","0.179345393918843","0.746309772717131","1","0.677527043693409","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-68949","Orc1 removal from chromatin","64","6","0.632","1.5518","0.634","0.188555785257894","0.724560138055311","1","0.69324420358229","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-432626","Circadian Clock pathway","65","6","0.632","1.5279","0.612","0.197944477773164","0.703456609628349","1","0.710400736897023","1","per,Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0003068,FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209392","Hedgehog pathway","69","6","0.632","1.4393","0.525","0.23709833047114","0.625071504097409","1","0.729359626115983","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9,disp","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691,FBgn0029088"
"","REACTOME pathway","R-DME-3371556","Cellular response to heat stress","74","6","0.632","1.3421","0.424","0.288918914328059","0.539224025759063","1","0.762999968364125","1","eEF1alpha1,Nup54,Hsp23,CG10565,eEF1alpha2,Sec13","FBgn0284245,FBgn0033737,FBgn0001224,FBgn0037051,FBgn0000557,FBgn0024509"
"","REACTOME pathway","R-DME-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","82","6","0.632","1.2111","0.276","0.375611434787925","0.425261194921088","1","0.822111348801903","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69206","G1/S Transition","92","6","0.632","1.0795","0.11","0.484242169411259","0.314937393446181","1","0.843256063523149","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8856688","Golgi-to-ER retrograde transport","93","6","0.632","1.0679","0.095","0.494844621161413","0.305531146046875","1","0.843256063523149","1","Pgant2,tum,betaTub60D,alphaSnap,alphaTub84D,betaTub85D","FBgn0031530,FBgn0086356,FBgn0003888,FBgn0250791,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-388396","GPCR downstream signalling","108","6","0.632","0.9196","-0.121","0.642200461906921","0.192329386400232","1","0.936092579779409","1","Plc21C,Ac3,Dgk,pbl,mAChR-B,CG12069","FBgn0004611,FBgn0023416,FBgn0085390,FBgn0003041,FBgn0037546,FBgn0039796"
"","REACTOME pathway","R-DME-453279","Mitotic G1 phase and G1/S transition","109","6","0.632","0.9111","-0.134","0.651066723770397","0.186374501016495","1","0.936092579779409","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8957322","Metabolism of steroids","118","6","0.632","0.8416","-0.249","0.724602840090633","0.13989996807505","1","0.951114628276414","1","Ldsdh1,Cyp4e2,Fatp3,CG10863,Spn43Aa,Spn55B","FBgn0029994,FBgn0014469,FBgn0034999,FBgn0027552,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-8978868","Fatty acid metabolism","136","6","0.632","0.7302","-0.454","0.837336170808827","0.0771001479611982","1","0.991950948867058","1","CG31141,Acbp1,Mtpalpha,yip2,Fatp3,CG10863","FBgn0051141,FBgn0031992,FBgn0028479,FBgn0040064,FBgn0034999,FBgn0027552"
"","REACTOME pathway","R-DME-114608","Platelet degranulation","137","6","0.632","0.7249","-0.464","0.84232332915398","0.0745211708357866","1","0.991950948867058","1","CG3829,Cdc37,Snmp2,mav,Spn43Aa,Spn55B","FBgn0035091,FBgn0011573,FBgn0035815,FBgn0039914,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-76005","Response to elevated platelet cytosolic Ca2+","139","6","0.632","0.7145","-0.485","0.851925751034864","0.0695982542015972","1","0.993189226552929","1","CG3829,Cdc37,Snmp2,mav,Spn43Aa,Spn55B","FBgn0035091,FBgn0011573,FBgn0035815,FBgn0039914,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","148","6","0.632","0.671","-0.576","0.889371838278534","0.050916626488016","1","0.993189226552929","1","Pgant2,tum,betaTub60D,alphaSnap,alphaTub84D,betaTub85D","FBgn0031530,FBgn0086356,FBgn0003888,FBgn0250791,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-9006934","Signaling by Receptor Tyrosine Kinases","171","6","0.632","0.5808","-0.784","0.950473700786778","0.022059895380542","1","0.993189226552929","1","pen-2,CG3277,Sin1,Cdc37,Tie,lqf","FBgn0053198,FBgn0031518,FBgn0033935,FBgn0011573,FBgn0014073,FBgn0028582"
"","REACTOME pathway","R-DME-538864","Degradation of CRY","36","5","0.527","2.2989","1.201","0.0635367230443186","1.1969751880054","1","0.557023533889119","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-216167","Nuclear CI is degraded","38","5","0.527","2.1779","1.123","0.0767680003024637","1.11481977200116","1","0.557023533889119","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-70326","Glucose metabolism","40","5","0.527","2.069","1.049","0.0913644453881064","1.03922277774363","1","0.557023533889119","1","Got2,CG2964,Pgi,CG9010,Mdh2","FBgn0001125,FBgn0031462,FBgn0003074,FBgn0034173,FBgn0262559"
"","REACTOME pathway","R-DME-209406","Degradation of NF-kappa-B inhibitor, CACT","41","5","0.527","2.0186","1.013","0.0991605362186511","1.00366113341519","1","0.557023533889119","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209449","Toll pathway","46","5","0.527","1.7991","0.847","0.142794401541457","0.845288819361769","1","0.64059155135959","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209461","Ubiquitination and degradation of phosphorylated ARM","48","5","0.527","1.7242","0.786","0.162229113779662","0.789871204260257","1","0.659639430221995","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209441","WG ligand not bound to FZ receptors","50","5","0.527","1.6552","0.727","0.182653967014906","0.738370891018591","1","0.683646021397155","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209360","Ubiquitination and proteolysis of phosphorylated CI","52","5","0.527","1.5916","0.67","0.203963794981328","0.690446916080339","1","0.711873427583821","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-15869","Metabolism of nucleotides","56","5","0.527","1.4779","0.564","0.248795571646393","0.604157353991874","1","0.751037099455934","1","Paics,Gs1l,CG3788,pyd3,CG11089","FBgn0020513,FBgn0019982,FBgn0034800,FBgn0037513,FBgn0039241"
"","REACTOME pathway","R-DME-209412","Wingless pathway","56","5","0.527","1.4779","0.564","0.248795571646393","0.604157353991874","1","0.751037099455934","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209446","N-HH ligand not bound to PTC receptor complex","58","5","0.527","1.4269","0.513","0.27209085069816","0.565286061520895","1","0.754268471142982","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-209452","N-HH ligand bound to PTC receptor complex","60","5","0.527","1.3793","0.464","0.295821201891004","0.528970702772219","1","0.762999968364125","1","Rpt6,Prosalpha7,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-6811434","COPI-dependent Golgi-to-ER retrograde traffic","62","5","0.527","1.3349","0.417","0.319875411489597","0.495019142425442","1","0.762999968364125","1","tum,betaTub60D,alphaSnap,alphaTub84D,betaTub85D","FBgn0086356,FBgn0003888,FBgn0250791,FBgn0003885,FBgn0003889"
